Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Q_loss,Pi_q_loss,Success
13/20,3/20,13200,1320000,59.13782715797424,160.53694877028465,536.0741826444864,5111.023569822311,0.97
13/20,4/20,13250,1325000,57.39958429336548,162.5346745699644,559.364950671792,5074.729861736298,0.97
13/20,5/20,13300,1330000,67.46458458900452,164.81459246575832,561.0771255046129,5078.441542863846,0.99
13/20,6/20,13350,1335000,57.76839780807495,168.02310425043106,539.6962932050228,5052.721559524536,0.94
13/20,7/20,13400,1340000,57.661168336868286,166.20732805132866,568.9064787328243,5069.706698179245,0.99
13/20,8/20,13450,1345000,63.95897388458252,164.84694439172745,499.3769075125456,5013.368736982346,0.96
13/20,9/20,13500,1350000,57.61682081222534,159.91153909265995,500.02179692685604,5008.379260063171,0.97
13/20,10/20,13550,1355000,57.340226888656616,161.60967932641506,533.953197017312,4985.448743343353,1.0
13/20,11/20,13600,1360000,65.61952662467957,162.02489784359932,552.3125050365925,4981.988056898117,0.99
13/20,12/20,13650,1365000,57.94842219352722,160.71082554757595,519.1022806763649,5000.786936283112,0.99
