Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
8/20,5/20,8300,830000,68.26952791213989,7192.834553718567,324.5920175090432,174.9304191917181,0.58
8/20,6/20,8350,835000,69.8269555568695,7178.229865550995,322.39306957274675,174.68115946650505,0.63
8/20,7/20,8400,840000,68.92944383621216,7152.445736885071,324.4612055942416,174.1888524889946,0.8
8/20,8/20,8450,845000,67.6445951461792,7180.134028434753,309.2602317780256,174.6326844394207,0.8
8/20,9/20,8500,850000,67.44917941093445,7207.350743770599,336.3192235529423,174.13040792942047,0.84
8/20,10/20,8550,855000,68.3545777797699,7214.1630692481995,298.07825180888176,174.59123022854328,0.77
8/20,11/20,8600,860000,70.45647287368774,7240.571087837219,311.92274936288595,176.19218017160892,0.56
8/20,12/20,8650,865000,68.349609375,7230.133359909058,314.4636349529028,176.25303055346012,0.79
8/20,13/20,8700,870000,69.12489557266235,7201.715775966644,306.4535910487175,174.82755854725838,0.68
8/20,14/20,8750,875000,69.23313975334167,7200.40293264389,318.0923379138112,176.74049746990204,0.72
8/20,15/20,8800,880000,70.08566975593567,7167.703398704529,319.58285062760115,175.59083472192287,0.75
8/20,16/20,8850,885000,67.70822072029114,7164.118413448334,297.06901732832193,174.85728180408478,0.88
8/20,17/20,8900,890000,69.21475863456726,7200.608040332794,309.49738784879446,171.88760250806808,0.63
8/20,18/20,8950,895000,68.96655583381653,7233.3840346336365,327.60598412901163,175.49855601787567,0.81
8/20,19/20,9000,900000,68.0979962348938,7160.278932571411,311.93623105436563,174.61291775107384,0.79
9/20,0/20,9050,905000,68.96696853637695,7183.950909614563,309.37834160774946,174.78273606300354,0.71
9/20,1/20,9100,910000,67.59337449073792,7209.656432151794,301.724957421422,174.61936104297638,0.63
9/20,2/20,9150,915000,68.79655861854553,7227.7522649765015,317.67156881839037,173.0071101784706,0.67
9/20,3/20,9200,920000,69.38754367828369,7225.727337837219,326.9663671627641,171.4602710455656,0.82
9/20,4/20,9250,925000,67.96072697639465,7249.18671131134,302.6061871126294,173.79570750892162,0.71
9/20,5/20,9300,930000,68.64601182937622,7230.453453063965,319.7338965907693,175.92677794396877,0.69
9/20,6/20,9350,935000,67.76594400405884,7218.339782238007,332.33269868046045,176.80627870559692,0.85
9/20,7/20,9400,940000,69.1378960609436,7223.47509098053,315.34003760665655,174.2327800989151,0.9
9/20,8/20,9450,945000,69.5483922958374,7268.776071548462,325.3842831850052,176.54828479886055,0.7
9/20,9/20,9500,950000,68.85378122329712,7253.346425533295,341.3954371139407,174.9930031746626,0.69
9/20,10/20,9550,955000,68.70180678367615,7300.912411689758,325.17556785047054,172.58126080036163,0.87
9/20,11/20,9600,960000,67.91591930389404,7318.208527088165,335.16276919841766,175.92104601860046,0.75
9/20,12/20,9650,965000,70.03076672554016,7319.441425323486,331.8862164914608,176.63815285265446,0.65
9/20,13/20,9700,970000,68.00425982475281,7357.520295619965,332.2185844182968,174.52393889427185,0.64
9/20,14/20,9750,975000,69.3450357913971,7353.264501094818,316.8645164743066,174.46175128221512,0.8
9/20,15/20,9800,980000,67.9436993598938,7352.906085014343,322.17844615131617,176.53912019729614,0.85
9/20,16/20,9850,985000,68.8866720199585,7373.465184688568,353.81046222150326,173.9976282864809,0.8
9/20,17/20,9900,990000,68.61446022987366,7389.957018852234,348.47839349508286,173.7776884138584,0.88
9/20,18/20,9950,995000,68.36806845664978,7390.180070877075,320.30644350498915,174.41518478095531,0.78
9/20,19/20,10000,1000000,68.88283562660217,7372.555081367493,326.1230828091502,175.65185567736626,0.84
10/20,0/20,10050,1005000,70.69408583641052,7351.076632976532,296.711797632277,174.33720415830612,0.54
10/20,1/20,10100,1010000,71.47088027000427,7351.379979610443,301.3274566233158,175.603516086936,0.79
10/20,2/20,10150,1015000,69.39603877067566,7339.7241563797,341.88208101689816,173.7223169207573,0.79
10/20,3/20,10200,1020000,71.70431470870972,7372.831720352173,286.38441724330187,172.78882455825806,0.89
10/20,4/20,10250,1025000,71.09927582740784,7410.707633495331,282.88600447028875,176.10110484063625,0.88
10/20,5/20,10300,1030000,69.49668002128601,7366.2768630981445,291.1939344778657,176.72308111190796,0.85
10/20,6/20,10350,1035000,69.59975147247314,7371.861943721771,301.36010117828846,177.38869677484035,0.76
10/20,7/20,10400,1040000,68.85849523544312,7351.79160118103,317.24211068451405,175.6450540870428,0.78
10/20,8/20,10450,1045000,69.23021793365479,7342.753623962402,308.6208933368325,177.5535632520914,0.81
10/20,9/20,10500,1050000,67.39773368835449,7347.313946247101,318.355823546648,175.02906499803066,0.8
10/20,10/20,10550,1055000,69.47246837615967,7393.963059425354,294.1113792657852,174.93575876951218,0.83
10/20,11/20,10600,1060000,67.71952319145203,7409.256021022797,317.31940154731274,174.7300092279911,0.85
10/20,12/20,10650,1065000,68.17036199569702,7418.151552200317,325.5589946657419,176.47273291647434,0.82
10/20,13/20,10700,1070000,68.93325757980347,7410.52527141571,311.5738034546375,179.21892946958542,0.95
10/20,14/20,10750,1075000,67.79595446586609,7401.498057842255,276.6771636605263,177.25393249094486,0.88
10/20,15/20,10800,1080000,68.10833978652954,7376.972456455231,305.0381205826998,176.11508984863758,0.91
10/20,16/20,10850,1085000,69.17925763130188,7427.240640640259,308.2059331461787,176.8241125792265,0.86
10/20,17/20,10900,1090000,71.07404136657715,7411.499860286713,295.8356888666749,175.4394967854023,0.88
10/20,18/20,10950,1095000,70.28441619873047,7482.230923652649,304.47082537412643,175.37370881438255,0.79
10/20,19/20,11000,1100000,69.4223883152008,7498.403851032257,318.5211875811219,174.86806233227253,0.87
11/20,0/20,11050,1105000,69.81633567810059,7494.340020656586,299.620802231133,176.11881996691227,0.94
11/20,1/20,11100,1110000,70.16435813903809,7483.080907821655,303.621624417603,173.72036118805408,0.91
11/20,2/20,11150,1115000,69.48267698287964,7466.176377773285,305.1441538631916,173.13373124599457,0.95
11/20,3/20,11200,1120000,68.08831024169922,7498.924832344055,292.7436537742615,172.04812297224998,0.93
11/20,4/20,11250,1125000,67.8495409488678,7594.244961738586,294.2672201618552,175.05041524767876,0.8
11/20,5/20,11300,1130000,68.47750973701477,7552.935980796814,318.70185516029596,178.6192997843027,0.9
11/20,6/20,11350,1135000,68.96048045158386,7540.1677079200745,294.6063004434109,177.96844020485878,0.95
11/20,7/20,11400,1140000,69.72471237182617,7567.184355735779,290.09731535613537,176.0895961970091,0.84
11/20,8/20,11450,1145000,68.71558928489685,7570.739953041077,336.5073184520006,175.31870110332966,0.77
11/20,9/20,11500,1150000,68.61319303512573,7592.572796344757,328.5999678745866,176.05644829571247,0.87
11/20,10/20,11550,1155000,68.38119196891785,7605.791427612305,299.67308508604765,176.02914801239967,0.84
11/20,11/20,11600,1160000,67.7779529094696,7579.421013355255,304.01007690280676,182.68253901600838,0.87
11/20,12/20,11650,1165000,67.36373996734619,7562.5573554039,291.8261011391878,180.72465328872204,0.83
11/20,13/20,11700,1170000,69.09085750579834,7595.04584312439,292.90907899290323,178.99365469813347,0.95
11/20,14/20,11750,1175000,68.06310176849365,7562.81104516983,290.881159260869,176.60417121648788,0.78
11/20,15/20,11800,1180000,69.83569431304932,7611.54624080658,287.20074114203453,177.68793696165085,0.91
11/20,16/20,11850,1185000,69.33301138877869,7603.568587303162,303.5123620480299,176.24095173180103,0.82
11/20,17/20,11900,1190000,68.49638533592224,7612.505019187927,293.0903097167611,176.9863452464342,0.92
11/20,18/20,11950,1195000,69.44501829147339,7622.684685707092,290.5760655552149,176.16962960362434,0.92
11/20,19/20,12000,1200000,70.03856563568115,7635.182682514191,278.56247612833977,177.01019005477428,0.94
12/20,0/20,12050,1205000,68.3635618686676,7677.668674945831,306.3140523955226,175.7052983045578,0.91
12/20,1/20,12100,1210000,69.34318518638611,7660.310439586639,306.7922344356775,177.22899103164673,0.95
12/20,2/20,12150,1215000,69.44474530220032,7670.148113250732,296.54429741948843,179.2769402116537,0.93
12/20,3/20,12200,1220000,69.00150799751282,7676.690211772919,289.7101327329874,177.5717213153839,0.77
12/20,4/20,12250,1225000,70.11688613891602,7656.298640727997,275.22552344948053,180.49992121756077,0.9
12/20,5/20,12300,1230000,69.30888271331787,7681.441941738129,280.244780421257,180.34326642751694,0.89
12/20,6/20,12350,1235000,68.0347490310669,7721.669518947601,295.5326575562358,180.9042019098997,0.86
12/20,7/20,12400,1240000,69.44202423095703,7694.409007549286,288.01638010144234,180.9813540428877,0.91
12/20,8/20,12450,1245000,69.66138124465942,7704.965469360352,272.58234449476004,181.2346853762865,0.9
12/20,9/20,12500,1250000,68.83855509757996,7706.067914485931,285.0009219497442,181.48797446489334,0.92
12/20,10/20,12550,1255000,68.3419463634491,7707.018842220306,325.0760350972414,183.89964920282364,0.89
12/20,11/20,12600,1260000,68.92340135574341,7695.418291091919,271.32555436342955,179.07746800780296,0.94
12/20,12/20,12650,1265000,68.56191372871399,7734.080310344696,306.28806768357754,179.82738126814365,0.9
12/20,13/20,12700,1270000,68.43473839759827,7736.005489826202,261.6442282497883,182.82584166526794,0.94
12/20,14/20,12750,1275000,70.31535506248474,7716.211165904999,285.6518220603466,182.38468591868877,0.88
12/20,15/20,12800,1280000,70.45471811294556,7702.705159664154,299.23407273739576,182.6074177324772,0.93
12/20,16/20,12850,1285000,69.90742373466492,7725.0116329193115,260.93792805820704,181.6356691122055,0.92
12/20,17/20,12900,1290000,68.11443614959717,7726.384410381317,272.0051144808531,180.15489564836025,0.91
12/20,18/20,12950,1295000,69.31126976013184,7723.675115585327,259.2307213395834,182.29432193934917,0.95
12/20,19/20,13000,1300000,69.41426992416382,7707.928284645081,291.8280185908079,181.73017737269402,0.85
13/20,0/20,13050,1305000,68.9563159942627,7752.252415180206,266.3364244028926,182.3504410982132,0.99
13/20,1/20,13100,1310000,68.04414391517639,7705.578844547272,268.68984366953373,183.25317433476448,0.93
13/20,2/20,13150,1315000,68.09468030929565,7689.556830883026,262.8116175830364,180.5967741906643,0.85
13/20,3/20,13200,1320000,69.55230641365051,7724.883629798889,258.18280470371246,183.4285587966442,0.94
13/20,4/20,13250,1325000,68.5231192111969,7717.698383331299,268.6602009385824,180.7081454694271,0.91
13/20,5/20,13300,1330000,68.01482105255127,7728.831763744354,264.9141248166561,178.68291983008385,0.96
13/20,6/20,13350,1335000,69.2656569480896,7803.72062587738,239.99799300730228,178.58327953517437,0.95
13/20,7/20,13400,1340000,69.24963045120239,7805.350499153137,267.16308211535215,181.48938922584057,0.95
13/20,8/20,13450,1345000,68.99311757087708,7818.1404576301575,260.8169911801815,182.3312660008669,0.9
13/20,9/20,13500,1350000,68.92292523384094,7808.434899806976,247.31154726445675,180.28966489434242,0.93
13/20,10/20,13550,1355000,68.92055630683899,7833.581038475037,232.7210674136877,181.6388119906187,0.9
13/20,11/20,13600,1360000,67.91403603553772,7814.233111381531,214.97265598922968,180.24054172635078,0.91
13/20,12/20,13650,1365000,68.44350671768188,7830.960728168488,224.10295034199953,181.0296370536089,0.93
