Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
7/20,12/20,7650,765000,210.274418592453,6747.935731887817,170.49441207945347,380.3929323554039,0.53
7/20,13/20,7700,770000,206.83320260047913,6757.121405124664,172.12292771041393,354.8307724520564,0.51
7/20,14/20,7750,775000,207.95487356185913,6744.055463790894,171.8425064086914,361.255105599761,0.49
7/20,15/20,7800,780000,209.44171571731567,6757.5658502578735,173.54966662824154,332.1193696334958,0.48
7/20,16/20,7850,785000,210.7098033428192,6772.745747566223,171.80427832901478,372.7406465411186,0.38
7/20,17/20,7900,790000,209.45704317092896,6805.578536987305,171.47981290519238,361.84479028731585,0.45
7/20,18/20,7950,795000,206.13816857337952,6801.832882881165,172.02288429439068,366.1077582165599,0.43
7/20,19/20,8000,800000,209.44603872299194,6819.052973747253,171.92182159423828,374.0099931284785,0.3
8/20,0/20,8050,805000,211.1012785434723,6804.16970872879,172.47525811195374,350.7023961395025,0.64
8/20,1/20,8100,810000,209.58959937095642,6819.047632694244,169.02622950077057,362.99380472302437,0.53
8/20,2/20,8150,815000,206.5227370262146,6827.034547328949,169.1185622960329,379.14039419591427,0.53
8/20,3/20,8200,820000,208.85263514518738,6835.020134449005,172.06200152635574,356.75779297947884,0.53
8/20,4/20,8250,825000,209.30251812934875,6853.727291107178,170.6609693914652,364.9388970211148,0.64
8/20,5/20,8300,830000,209.7756474018097,6887.132123947144,170.897965118289,377.7795059904456,0.53
8/20,6/20,8350,835000,206.99100947380066,6852.060685634613,170.89325027167797,379.09562119841576,0.72
8/20,7/20,8400,840000,207.21111035346985,6896.642261505127,171.53499595820904,342.698931761086,0.43
8/20,8/20,8450,845000,208.00799179077148,6869.583293437958,173.6825834363699,370.83369590342045,0.66
8/20,9/20,8500,850000,208.25102353096008,6865.598660945892,173.9215579777956,338.6076927408576,0.62
8/20,10/20,8550,855000,206.57971572875977,6857.003121376038,174.696299508214,359.52338702976704,0.46
8/20,11/20,8600,860000,207.0302963256836,6798.796890258789,172.90205588936806,324.4757639467716,0.56
8/20,12/20,8650,865000,207.91690468788147,6862.516414642334,173.20403385162354,364.2195604816079,0.57
8/20,13/20,8700,870000,206.2811267375946,6809.518087387085,173.69989703595638,341.45309886336327,0.46
8/20,14/20,8750,875000,207.2043514251709,6800.372581958771,172.084474042058,326.0692555978894,0.32
8/20,15/20,8800,880000,209.67241191864014,6871.188413143158,171.68437600135803,326.27813271433115,0.51
8/20,16/20,8850,885000,204.22467947006226,6850.225101470947,171.4684987217188,341.20281782746315,0.59
8/20,17/20,8900,890000,206.24657702445984,6856.269773483276,172.47777330875397,344.9332874119282,0.3
8/20,18/20,8950,895000,206.30821442604065,6879.518223762512,176.57140488922596,369.2123738452792,0.55
8/20,19/20,9000,900000,209.9671275615692,6845.925448417664,174.7900727391243,332.3050441220403,0.68
9/20,0/20,9050,905000,208.5533366203308,6841.79113817215,173.7423720508814,352.8766968399286,0.49
9/20,1/20,9100,910000,207.39968514442444,6870.053855419159,176.51866367459297,358.83489905297756,0.41
9/20,2/20,9150,915000,211.55962204933167,6889.068146705627,173.74946983158588,349.4206862449646,0.56
9/20,3/20,9200,920000,213.7092990875244,6850.715063095093,177.13264486193657,367.9952566549182,0.66
9/20,4/20,9250,925000,209.82792973518372,6920.340765476227,174.0574450492859,368.34870804846287,0.36
9/20,5/20,9300,930000,205.00229692459106,6894.050193786621,173.19417084753513,359.93534265458584,0.66
9/20,6/20,9350,935000,212.06644439697266,6909.429000854492,173.03205589950085,379.7204049527645,0.5
9/20,7/20,9400,940000,210.7462785243988,6941.624167919159,174.8078650534153,380.19754563272,0.38
9/20,8/20,9450,945000,212.12261128425598,6905.482959747314,172.66923394799232,396.1855204552412,0.4
9/20,9/20,9500,950000,213.29102182388306,6916.396393299103,174.3309064656496,407.37920617312193,0.57
9/20,10/20,9550,955000,208.3507924079895,6919.819041728973,174.21120436489582,373.95882201194763,0.63
9/20,11/20,9600,960000,207.22759890556335,6940.615711688995,173.23771581053734,383.2118471413851,0.69
9/20,12/20,9650,965000,207.96469926834106,6917.170624732971,172.3229719698429,367.4060689210892,0.68
9/20,13/20,9700,970000,211.97308349609375,6942.122132301331,172.80215822160244,366.9993536248803,0.56
9/20,14/20,9750,975000,210.02707934379578,6933.036545276642,173.6227108091116,361.5438061133027,0.47
9/20,15/20,9800,980000,210.0007164478302,6955.93511390686,173.38486279547215,367.47525285184383,0.74
9/20,16/20,9850,985000,212.23406219482422,6959.825788021088,172.72431153059006,342.38306440413,0.48
9/20,17/20,9900,990000,209.1492030620575,6971.872208118439,173.81774124503136,372.2678919136524,0.3
9/20,18/20,9950,995000,209.65564274787903,6942.75662612915,176.3628838211298,380.60305673629045,0.35
9/20,19/20,10000,1000000,208.62722206115723,6961.84459066391,175.78509302437305,365.55916029959917,0.6
10/20,0/20,10050,1005000,211.31128597259521,6939.374942302704,176.4540865123272,400.39987256377935,0.65
10/20,1/20,10100,1010000,209.8004744052887,6900.513753414154,174.06018948554993,377.8025865331292,0.37
10/20,2/20,10150,1015000,212.064759016037,6934.120316982269,170.18109454214573,379.88681568205357,0.48
10/20,3/20,10200,1020000,210.940904378891,6927.731343269348,172.72996352612972,332.63011369109154,0.56
10/20,4/20,10250,1025000,207.8486089706421,6953.660816669464,176.02300626039505,323.14041704684496,0.4
10/20,5/20,10300,1030000,208.1165165901184,6959.286741256714,175.36004707217216,346.9644931703806,0.39
