Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
8/20,3/20,8200,820000,67.75494503974915,4982.68069934845,556.8470418453217,164.78189367055893,0.98
8/20,4/20,8250,825000,69.18102192878723,4960.92121386528,541.9012488126755,161.3725745677948,0.97
8/20,5/20,8300,830000,68.94819974899292,4982.941640138626,575.3559621423483,162.54515951871872,0.98
8/20,6/20,8350,835000,64.64042520523071,4984.129453897476,519.4537069499493,162.94869762659073,1.0
8/20,7/20,8400,840000,62.391817569732666,4971.192919969559,540.86238270998,160.3603273332119,0.95
8/20,8/20,8450,845000,67.02943921089172,4959.514977931976,510.19076839089394,160.8305951654911,0.96
8/20,9/20,8500,850000,63.58209419250488,4968.089823722839,486.4062183499336,161.46125434339046,0.95
8/20,10/20,8550,855000,63.42089366912842,5001.430056810379,508.5705232769251,160.40594990551472,0.94
8/20,11/20,8600,860000,71.67525720596313,4958.339238643646,517.8909969180822,159.31226658821106,1.0
8/20,12/20,8650,865000,65.75610971450806,4977.39083313942,494.0296666175127,161.56748734414577,0.9
8/20,13/20,8700,870000,62.57748198509216,4945.899103879929,545.9639774560928,160.52018524706364,1.0
8/20,14/20,8750,875000,70.19887733459473,5000.573532104492,549.0155737102032,161.82174588739872,0.98
8/20,15/20,8800,880000,66.17735433578491,4950.657030582428,527.8840417861938,160.082772731781,0.97
8/20,16/20,8850,885000,62.09711527824402,4957.289258241653,492.0214497447014,160.48367381095886,0.98
8/20,17/20,8900,890000,69.1420156955719,4935.247569799423,520.3947298377752,159.86624789983034,0.92
8/20,18/20,8950,895000,66.08162307739258,4943.459231376648,536.1415261477232,160.0502361357212,0.96
8/20,19/20,9000,900000,62.746121406555176,4944.462791442871,521.3313951641321,158.15947560966015,0.95
9/20,0/20,9050,905000,67.84281992912292,4988.239970207214,547.0837007910013,159.8781137317419,0.98
9/20,1/20,9100,910000,68.52198648452759,4907.351703882217,534.7193911969662,159.06962683051825,0.99
9/20,2/20,9150,915000,63.11705017089844,4904.867839097977,532.0326042920351,154.58613727241755,0.96
9/20,3/20,9200,920000,67.87669229507446,4904.9301953315735,533.7697576284409,156.54479348659515,0.97
9/20,4/20,9250,925000,68.80650687217712,4896.039302825928,519.4299200028181,159.53639516234398,0.98
9/20,5/20,9300,930000,63.034423828125,4926.895671844482,558.5756229460239,157.0579256415367,0.88
9/20,6/20,9350,935000,68.16005635261536,4875.968289613724,546.1942662745714,157.29349241405725,0.95
9/20,7/20,9400,940000,67.85401511192322,4883.4849989414215,472.4713628143072,157.249760389328,0.97
9/20,8/20,9450,945000,64.57280564308167,4891.098124265671,498.3519901037216,160.8829780369997,0.91
9/20,9/20,9500,950000,67.49577403068542,4871.003095626831,518.274094954133,157.22512268275023,0.97
9/20,10/20,9550,955000,67.53919816017151,4868.585814714432,530.6760845482349,156.92663605511189,0.99
9/20,11/20,9600,960000,65.72655820846558,4862.977553606033,536.9040449857712,153.43675958365202,0.96
9/20,12/20,9650,965000,68.39852023124695,4862.822003364563,550.0892016887665,158.19020592421293,1.0
9/20,13/20,9700,970000,65.74486970901489,4856.839209079742,538.7726769000292,155.41314445436,0.98
9/20,14/20,9750,975000,66.32069325447083,4871.209445476532,512.5791455805302,157.71481826901436,0.99
9/20,15/20,9800,980000,68.35981774330139,4849.992777109146,570.2935191094875,155.75590705871582,1.0
9/20,16/20,9850,985000,64.44796371459961,4832.419106721878,503.31846183538437,155.23222222924232,0.98
9/20,17/20,9900,990000,67.54956841468811,4888.531130075455,539.3825219124556,157.59530816227198,1.0
9/20,18/20,9950,995000,68.51911973953247,4867.368016958237,527.6696273237467,156.50750686228275,0.99
9/20,19/20,10000,1000000,63.545188903808594,4881.171563386917,519.3090493828058,157.78537592291832,0.97
10/20,0/20,10050,1005000,68.08208465576172,4870.552111387253,520.3352336585522,162.35655894875526,0.97
10/20,1/20,10100,1010000,68.83737421035767,4845.139672279358,479.58753490448,159.42867317795753,0.99
10/20,2/20,10150,1015000,68.68919134140015,4843.299355268478,516.519834280014,162.78261767327785,1.0
10/20,3/20,10200,1020000,74.38087201118469,4871.621979236603,503.4191654920578,161.89791475236416,0.9
10/20,4/20,10250,1025000,68.541659116745,4848.892249584198,506.0796069353819,159.82655305415392,0.95
10/20,5/20,10300,1030000,68.48538160324097,4832.114025115967,522.4523283541203,160.80324025452137,1.0
10/20,6/20,10350,1035000,71.90276050567627,4827.190598964691,506.79111009836197,163.96929287165403,0.96
10/20,7/20,10400,1040000,71.0474534034729,4872.820051431656,498.0735923498869,159.66746781766415,1.0
10/20,8/20,10450,1045000,68.20374584197998,4858.248272895813,504.2739537358284,156.68283620476723,0.95
10/20,9/20,10500,1050000,72.32932925224304,4866.28603386879,515.2973412126303,160.0524574816227,0.96
10/20,10/20,10550,1055000,71.7733564376831,4889.430393218994,502.95182253420353,160.0521672964096,0.96
10/20,11/20,10600,1060000,69.34321713447571,4816.165493965149,517.5450450479984,162.57297913730145,0.99
10/20,12/20,10650,1065000,70.07854962348938,4810.371442317963,483.1409148424864,164.38765174150467,1.0
10/20,13/20,10700,1070000,73.50752115249634,4764.505160808563,510.81986823678017,162.8579232543707,0.97
10/20,14/20,10750,1075000,68.17707943916321,4751.086015224457,500.43164490163326,161.32099610567093,0.98
10/20,15/20,10800,1080000,68.50438022613525,4749.616111040115,490.6025610566139,158.62789745628834,1.0
10/20,16/20,10850,1085000,73.52113819122314,4781.072232723236,494.56842905282974,154.18672571331263,0.96
10/20,17/20,10900,1090000,68.94258117675781,4805.744445323944,501.4498241841793,155.72361022233963,1.0
10/20,18/20,10950,1095000,69.56837725639343,4832.710722923279,478.89493498951197,158.45965306460857,0.9
10/20,19/20,11000,1100000,73.71636605262756,4821.41427898407,480.6994521766901,162.45267898589373,0.99
11/20,0/20,11050,1105000,69.19433736801147,4840.142603397369,473.72399908304214,160.7830364704132,0.93
11/20,1/20,11100,1110000,69.06247544288635,4826.300660848618,456.09744769334793,160.3601385205984,0.97
11/20,2/20,11150,1115000,72.3652811050415,4800.43770980835,500.4240780323744,159.7107586711645,0.98
11/20,3/20,11200,1120000,69.18390703201294,4843.913551568985,469.76125460863113,157.20258726924658,0.97
11/20,4/20,11250,1125000,69.63672208786011,4878.609653949738,495.32962664961815,157.87689451128244,0.9
11/20,5/20,11300,1130000,71.56888103485107,4822.815444469452,471.5729176849127,159.66000279784203,0.97
11/20,6/20,11350,1135000,70.86289596557617,4848.85949420929,474.57086069881916,158.94132201373577,0.97
11/20,7/20,11400,1140000,67.64017868041992,4914.032806158066,452.05086402595043,156.42079887539148,1.0
11/20,8/20,11450,1145000,70.10109972953796,4918.94514465332,482.6310035586357,159.13346350193024,0.97
11/20,9/20,11500,1150000,72.54316687583923,4900.547730922699,479.1481022834778,159.05240539461374,0.95
11/20,10/20,11550,1155000,70.31205081939697,4868.2836356163025,437.8848878890276,156.79461904615164,0.92
11/20,11/20,11600,1160000,68.80152416229248,4884.737297773361,457.6143645197153,157.93135818839073,0.98
11/20,12/20,11650,1165000,73.73722314834595,4896.9588005542755,485.84367325901985,158.6371672526002,0.98
11/20,13/20,11700,1170000,70.58911442756653,4841.387018918991,497.17933045327663,158.60861883312464,0.98
11/20,14/20,11750,1175000,69.05307340621948,4806.574121236801,460.12958186864853,157.89158974587917,0.99
11/20,15/20,11800,1180000,73.88118386268616,4828.300331115723,486.356263756752,156.5519999563694,1.0
11/20,16/20,11850,1185000,68.9352195262909,4842.453181028366,491.07976189255714,156.2332473769784,0.99
11/20,17/20,11900,1190000,68.70987057685852,4824.177709341049,502.02873849868774,157.80802680552006,0.98
11/20,18/20,11950,1195000,73.19000840187073,4800.384945392609,452.4850153699517,155.68907940387726,0.99
11/20,19/20,12000,1200000,71.41985607147217,4829.242506742477,454.25901778042316,157.20260072499514,0.94
12/20,0/20,12050,1205000,68.35876798629761,4815.622740745544,473.35158739984035,155.71805385500193,0.97
