Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
9/20,14/20,9750,975000,81.93137431144714,89.5471825003624,56.572929590940475,10439.317702770233,0.0
9/20,15/20,9800,980000,6306.893095493317,88.06254922226071,56.78508652001619,10472.935883045197,0.0
9/20,16/20,9850,985000,39697.50958561897,102.74730105698109,57.14275775849819,10521.9461312294,0.0
9/20,17/20,9900,990000,87.25308847427368,100.20185327716172,57.44834691658616,10475.25123167038,0.0
9/20,18/20,9950,995000,87.95288705825806,88.46234006248415,56.06136379763484,10438.861656665802,0.0
9/20,19/20,10000,1000000,86.86977815628052,124.27730722166598,57.140337869524956,10401.78876876831,0.0
10/20,0/20,10050,1005000,87.21934223175049,88.16042344458401,55.88206567056477,10450.21224784851,0.0
10/20,1/20,10100,1010000,86.99079775810242,95.4400206822902,57.339978851377964,10439.411113739014,0.0
10/20,2/20,10150,1015000,86.9902229309082,73.64939353708178,57.10607955045998,10439.555444717407,0.0
10/20,3/20,10200,1020000,83.50533366203308,82.23534867726266,57.43646542355418,10543.382887363434,0.0
10/20,4/20,10250,1025000,87.26961350440979,94.96055148169398,57.600809855386615,10460.397456169128,0.0
10/20,5/20,10300,1030000,87.82173180580139,82.66879246011376,58.258852787315845,10538.295283317566,0.0
10/20,6/20,10350,1035000,83.61862516403198,68.91408710554242,57.87476211413741,10545.486281394958,0.0
10/20,7/20,10400,1040000,81.73336577415466,73.50583960022777,57.79101009108126,10482.701264858246,0.0
10/20,8/20,10450,1045000,82.48770117759705,71.11265909671783,58.0180318467319,10488.172221660614,0.0
10/20,9/20,10500,1050000,86.81170988082886,77.31061308830976,58.69102459028363,10455.04827928543,0.0
10/20,10/20,10550,1055000,85.63713645935059,62.11879631970078,57.50788977369666,10515.347159385681,0.0
10/20,11/20,10600,1060000,85.36857056617737,63.7331901229918,57.20858695358038,10466.93462562561,0.0
10/20,12/20,10650,1065000,84.11364483833313,58.7737114969641,59.420607935637236,10451.693492889404,0.0
