Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
11/20,3/20,11200,1120000,83.6355528831482,366.284750841558,86.52988350391388,2301.712322115898,0.0
11/20,4/20,11250,1125000,84.1426432132721,369.0969972461462,87.80652970820665,2317.9403146505356,0.0
11/20,5/20,11300,1130000,82.87000703811646,362.6162386983633,83.74704175442457,2296.1324080228806,0.0
11/20,6/20,11350,1135000,81.85660815238953,327.167225882411,84.46125101670623,2277.0719150304794,0.0
11/20,7/20,11400,1140000,81.1569390296936,345.95864579826593,84.96889462321997,2288.1963468790054,0.0
11/20,8/20,11450,1145000,83.72858381271362,358.4799817278981,83.39385239779949,2248.1006413698196,0.0
11/20,9/20,11500,1150000,87.81140899658203,376.7938177064061,82.7752612568438,2268.1464607715607,0.0
11/20,10/20,11550,1155000,83.80615162849426,347.496642626822,83.7297031879425,2287.547643303871,0.0
11/20,11/20,11600,1160000,85.49616003036499,380.3992692530155,83.81906217336655,2292.584950208664,0.0
11/20,12/20,11650,1165000,86.39431619644165,410.024225987494,83.31237410753965,2302.396374940872,0.0
11/20,13/20,11700,1170000,85.80117440223694,372.96998488903046,81.00987733155489,2305.5040118694305,0.0
11/20,14/20,11750,1175000,81.80560827255249,381.533029563725,84.41873801872134,2305.743485927582,0.0
11/20,15/20,11800,1180000,80.10639929771423,386.4278608262539,83.55991464853287,2314.6611458063126,0.0
11/20,16/20,11850,1185000,79.56222939491272,385.3738886490464,81.62024687230587,2292.0691401958466,0.0
11/20,17/20,11900,1190000,79.91838598251343,360.9458042010665,81.46770767867565,2294.7747369408607,0.0
11/20,18/20,11950,1195000,84.20933747291565,356.49640799313784,84.57206759601831,2293.6089754104614,0.0
11/20,19/20,12000,1200000,81.01730394363403,367.92077192664146,84.68569428101182,2286.9866873025894,0.0
12/20,0/20,12050,1205000,81.21910119056702,352.13037434220314,83.85399966314435,2282.183485388756,0.0
12/20,1/20,12100,1210000,80.50447845458984,333.8150299936533,83.68073219805956,2289.6273045539856,0.0
12/20,2/20,12150,1215000,82.03187322616577,343.99881019443274,83.64958045631647,2288.6496616601944,0.0
12/20,3/20,12200,1220000,81.79341411590576,347.2896308004856,85.3884669020772,2243.344230413437,0.0
12/20,4/20,12250,1225000,82.23484969139099,348.0542417988181,85.04688761010766,2254.745153069496,0.0
12/20,5/20,12300,1230000,82.41500806808472,359.1612816005945,84.32101876661181,2189.2655614614487,0.0
12/20,6/20,12350,1235000,82.54612445831299,360.68480986356735,83.60248272120953,2221.2293059825897,0.0
12/20,7/20,12400,1240000,83.58761358261108,367.6724712178111,83.48324121162295,2214.2843165397644,0.0
12/20,8/20,12450,1245000,81.88167905807495,383.38231106847525,83.00201879069209,2170.0998292565346,0.0
12/20,9/20,12500,1250000,81.88203859329224,405.11766301095486,82.55414686724544,2137.3102802038193,0.0
12/20,10/20,12550,1255000,83.92461371421814,345.91184587031603,84.90566334873438,2154.749858736992,0.0
12/20,11/20,12600,1260000,83.85118985176086,391.7494071125984,85.34913520887494,2112.852412581444,0.0
12/20,12/20,12650,1265000,85.01007652282715,376.83546517044306,84.70454743504524,2074.014285683632,0.0
12/20,13/20,12700,1270000,84.54550504684448,394.5254981443286,84.77556198835373,2063.83540225029,0.0
12/20,14/20,12750,1275000,80.36280560493469,362.8245661407709,84.05581568554044,2026.7475851774216,0.0
12/20,15/20,12800,1280000,82.23394274711609,366.25213676691055,83.17208693921566,1982.8693726062775,0.0
12/20,16/20,12850,1285000,81.73187351226807,355.0177907049656,82.84934649989009,2003.63532269001,0.0
12/20,17/20,12900,1290000,83.66550779342651,366.3689996674657,83.36951429769397,1988.5110102891922,0.0
12/20,18/20,12950,1295000,81.58492875099182,343.70593374967575,83.99664297699928,1993.3784339427948,0.0
12/20,19/20,13000,1300000,81.80718111991882,353.3068439885974,83.20607981458306,1970.3238089084625,0.0
13/20,0/20,13050,1305000,82.12864971160889,360.2881389334798,85.2277989089489,1996.780205488205,0.0
13/20,1/20,13100,1310000,83.04209876060486,386.15227004885674,83.1510906741023,1973.8081523180008,0.0
13/20,2/20,13150,1315000,80.90838885307312,367.20436822623014,82.20008099079132,1998.890961408615,0.0
13/20,3/20,13200,1320000,83.3453757762909,324.041592374444,81.27690818160772,2026.5392468571663,0.0
13/20,4/20,13250,1325000,82.44257545471191,351.51448706537485,80.08947635442019,2023.3175258636475,0.0
13/20,5/20,13300,1330000,81.44212484359741,348.8637528643012,79.39286578819156,2028.9584566354752,0.0
13/20,6/20,13350,1335000,83.05596780776978,308.94174222648144,78.81018117442727,2063.5893503427505,0.0
13/20,7/20,13400,1340000,80.86217617988586,357.36318741738796,78.52224224060774,2045.757665514946,0.0
13/20,8/20,13450,1345000,84.8898856639862,341.6186905801296,78.1449242644012,2087.497072339058,0.0
13/20,9/20,13500,1350000,82.60031270980835,342.4155723452568,80.40496261790395,2086.9877893924713,0.0
