Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
10/30,16/20,10850,1085000,58.21769309043884,5946.287451267242,146.69773869216442,351.9592681080103,0.53
10/30,17/20,10900,1090000,56.92449355125427,5938.7554936409,147.53595082461834,357.1817563697696,0.41
10/30,18/20,10950,1095000,60.58528709411621,5965.879435062408,147.48972830176353,394.5668580234051,0.45
10/30,19/20,11000,1100000,58.42094111442566,5973.302504062653,150.31172484904528,371.19367986917496,0.46
11/30,0/20,11050,1105000,58.85729122161865,5969.804454803467,146.1541777178645,357.6831198781729,0.36
11/30,1/20,11100,1110000,60.08478569984436,6035.870973587036,145.08409985154867,359.2901336699724,0.55
11/30,2/20,11150,1115000,57.66739773750305,6091.053954601288,148.05804947018623,389.4084875136614,0.44
11/30,3/20,11200,1120000,56.57934355735779,6069.933494091034,147.52415059506893,372.10602236539125,0.51
11/30,4/20,11250,1125000,60.49594855308533,6089.3562026023865,147.46816375106573,390.1853785738349,0.45
11/30,5/20,11300,1130000,58.43360996246338,6143.118458271027,146.3129239231348,385.1695591211319,0.37
11/30,6/20,11350,1135000,57.20655679702759,6141.441093921661,147.59792022407055,362.65830777585506,0.42
11/30,7/20,11400,1140000,58.96114921569824,6127.845634222031,151.3554046973586,345.1371215954423,0.48
11/30,8/20,11450,1145000,60.11101531982422,6099.705399513245,149.97618700563908,349.5125074610114,0.48
11/30,9/20,11500,1150000,56.82723808288574,6112.570593357086,151.9138213917613,361.55135380476713,0.42
11/30,10/20,11550,1155000,57.91975378990173,6128.814079284668,150.71886655688286,347.37657406181097,0.44
11/30,11/20,11600,1160000,61.25990414619446,6135.93430519104,150.20511036366224,369.08164252340794,0.51
11/30,12/20,11650,1165000,57.478718519210815,6154.22816324234,151.25702425837517,347.02951677143574,0.46
11/30,13/20,11700,1170000,57.889694929122925,6078.722507953644,148.84043733775616,363.3647161871195,0.39
11/30,14/20,11750,1175000,61.844120502471924,6154.403328418732,147.53719925135374,370.63403947651386,0.48
11/30,15/20,11800,1180000,56.0533492565155,6182.433169841766,148.9318074733019,362.9487432464957,0.46
11/30,16/20,11850,1185000,56.75964832305908,6257.120887756348,146.5814542248845,363.6762977093458,0.48
11/30,17/20,11900,1190000,61.65203523635864,6245.825618267059,148.88285824656487,351.31518744677305,0.53
11/30,18/20,11950,1195000,57.733264684677124,6300.324156761169,148.86978437751532,358.2092522457242,0.43
11/30,19/20,12000,1200000,58.364954471588135,6274.569659233093,145.50421692430973,365.3047268241644,0.43
12/30,0/20,12050,1205000,62.483150005340576,6331.860653877258,145.878852955997,360.6228776425123,0.45
12/30,1/20,12100,1210000,57.81000328063965,6354.805201053619,144.4966252297163,361.58764700591564,0.51
12/30,2/20,12150,1215000,57.12367796897888,6344.3360233306885,146.39755398780107,347.9978538006544,0.41
12/30,3/20,12200,1220000,59.62895703315735,6334.015516281128,146.65222758054733,338.05185570567846,0.46
12/30,4/20,12250,1225000,56.374560594558716,6364.736547470093,148.51927130669355,328.54057385772467,0.42
