Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
12/20,5/20,12300,1230000,70.97555494308472,7674.042848110199,295.4853140190244,180.04655545949936,0.89
12/20,6/20,12350,1235000,72.95558094978333,7676.529116153717,264.8760628923774,178.99049080908298,0.73
12/20,7/20,12400,1240000,76.99006533622742,7719.057910919189,275.4987466260791,178.70870165526867,0.94
12/20,8/20,12450,1245000,73.00875282287598,7775.398976802826,268.96589040756226,179.40957452356815,0.89
12/20,9/20,12500,1250000,72.58906364440918,7766.275864124298,269.75836104154587,179.17787958681583,0.95
12/20,10/20,12550,1255000,74.3149151802063,7819.199102878571,261.7351154536009,179.6050325334072,0.86
12/20,11/20,12600,1260000,72.39493823051453,7787.607771873474,263.54508789628744,177.9548645466566,0.94
12/20,12/20,12650,1265000,71.88297200202942,7802.895306587219,268.5450218692422,178.89007066190243,0.86
12/20,13/20,12700,1270000,76.32273936271667,7787.199866771698,231.35211787372828,178.70067588984966,0.87
12/20,14/20,12750,1275000,70.49899387359619,7782.957598686218,257.6220262795687,180.5825674533844,0.91
12/20,15/20,12800,1280000,71.62688279151917,7806.286458492279,264.44087099283934,179.52678009867668,0.92
12/20,16/20,12850,1285000,75.66314125061035,7836.18673658371,247.3319455459714,179.93685801327229,0.9
12/20,17/20,12900,1290000,71.32439017295837,7854.623138427734,252.7525043413043,179.77347433567047,0.9
12/20,18/20,12950,1295000,71.4514422416687,7828.884280204773,244.81401313841343,181.16301915049553,0.93
12/20,19/20,13000,1300000,76.18303155899048,7843.0457973480225,267.15836645662785,181.63756577670574,0.94
13/20,0/20,13050,1305000,71.19983291625977,7815.598101615906,269.4483741745353,183.16385135054588,0.98
13/20,1/20,13100,1310000,73.32684206962585,7844.510200500488,262.95408461242914,180.29672501981258,0.97
13/20,2/20,13150,1315000,75.45950174331665,7846.432159900665,268.06826773285866,181.90494139492512,0.9
13/20,3/20,13200,1320000,71.90571212768555,7863.673521995544,255.45755158364773,181.82296296954155,0.94
13/20,4/20,13250,1325000,76.28724837303162,7812.343183994293,282.7387647256255,179.86511600017548,0.9
13/20,5/20,13300,1330000,77.34130787849426,7830.132369995117,276.9500740170479,181.31380781531334,0.93
13/20,6/20,13350,1335000,71.21812701225281,7817.574134349823,232.2127858325839,180.01560954749584,0.94
13/20,7/20,13400,1340000,74.90402817726135,7850.834998130798,239.456942781806,180.754433080554,0.95
13/20,8/20,13450,1345000,75.65225505828857,7864.623527050018,251.53256208449602,179.76686695218086,0.88
13/20,9/20,13500,1350000,71.61935186386108,7885.715717792511,245.5985208824277,181.18610732257366,0.96
13/20,10/20,13550,1355000,75.79342007637024,7939.619205951691,234.99852120131254,179.125576749444,0.93
13/20,11/20,13600,1360000,76.29734683036804,7906.228262901306,268.1078772470355,180.91966447234154,0.85
13/20,12/20,13650,1365000,72.41171455383301,7854.969636917114,254.91883333027363,180.80726745724678,0.92
