Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_q_loss,Pi_l2_loss,Success
12/20,18/20,12950,1295000,67.82016253471375,535.1943681836128,4352.315339803696,142.0069073960185,0.84
12/20,19/20,13000,1300000,71.73614001274109,537.782048791647,4362.607580423355,143.6979509666562,0.97
13/20,0/20,13050,1305000,69.09129166603088,555.293325394392,4396.830647468567,141.56272921711206,0.87
13/20,1/20,13100,1310000,69.873375415802,557.2343156933784,4434.48505282402,142.34456887841225,0.89
13/20,2/20,13150,1315000,73.05553245544434,549.3386048972607,4423.607107162476,146.23640472441912,0.65
13/20,3/20,13200,1320000,69.76033186912537,541.3904619812965,4439.909255504608,148.0443053022027,0.88
13/20,4/20,13250,1325000,68.77570796012878,569.7081133425236,4478.050268411636,146.43532013893127,0.82
13/20,5/20,13300,1330000,73.24383044242859,605.6279917955399,4492.380546569824,145.5212074443698,0.72
13/20,6/20,13350,1335000,67.85657596588135,566.9839459061623,4500.024152040482,148.28262847661972,0.85
13/20,7/20,13400,1340000,68.23391032218933,597.9978467524052,4479.392468214035,147.85611902177334,0.7
13/20,8/20,13450,1345000,71.95516180992126,591.4519847035408,4487.844655275345,150.64672446250916,0.77
13/20,9/20,13500,1350000,69.48379468917847,563.7442719638348,4493.222763776779,148.4940420910716,0.77
13/20,10/20,13550,1355000,66.75854635238647,608.092952683568,4543.646965265274,148.39441236108541,0.93
