Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
13/20,11/20,13600,1360000,68.64256358146667,7909.515919208527,237.17166282981634,185.0753417611122,0.96
13/20,12/20,13650,1365000,64.42013716697693,7925.234952449799,258.83727391809225,186.67915549874306,0.85
13/20,13/20,13700,1370000,64.34200692176819,7881.7783761024475,239.5967195034027,183.7208567559719,0.9
13/20,14/20,13750,1375000,68.39118695259094,7891.471311569214,267.0622514039278,183.66851565241814,0.95
13/20,15/20,13800,1380000,63.89227819442749,7925.576214790344,258.6178241595626,183.71660439670086,0.94
13/20,16/20,13850,1385000,65.81187009811401,7896.102398395538,253.61793212592602,184.6218674480915,0.9
13/20,17/20,13900,1390000,66.85451817512512,7919.219586849213,252.00659826397896,185.05804528295994,0.87
13/20,18/20,13950,1395000,63.65014100074768,7941.054091930389,260.3847970440984,183.54749293625355,0.8
13/20,19/20,14000,1400000,67.58437538146973,7919.155462265015,246.7560784816742,185.41142961382866,0.92
14/20,0/20,14050,1405000,64.15965819358826,7924.407431602478,240.96900922060013,186.5574054569006,0.86
14/20,1/20,14100,1410000,62.07249307632446,7916.093686580658,226.02284046262503,185.8854556530714,0.84
14/20,2/20,14150,1415000,67.68958616256714,7916.79346370697,254.92598120868206,186.93719372153282,0.83
14/20,3/20,14200,1420000,63.608614444732666,7880.959436416626,244.94870464503765,187.0174140036106,0.88
14/20,4/20,14250,1425000,64.52580308914185,7871.11820936203,234.01904825866222,184.47383657097816,0.93
14/20,5/20,14300,1430000,68.77272844314575,7873.214250087738,215.26251570135355,186.18532361090183,0.94
14/20,6/20,14350,1435000,64.4700574874878,7850.979642391205,225.37501917779446,184.94750218093395,0.89
14/20,7/20,14400,1440000,64.27130198478699,7851.157557487488,204.65242172777653,181.3950124233961,0.89
14/20,8/20,14450,1445000,68.60813355445862,7867.959653377533,202.26655868440866,182.0507960319519,0.89
14/20,9/20,14500,1450000,64.43198251724243,7872.318053245544,207.06662964820862,183.706736728549,0.86
14/20,10/20,14550,1455000,64.27334332466125,7850.510863304138,195.6419718489051,184.00311578810215,0.94
14/20,11/20,14600,1460000,67.63247513771057,7838.279736042023,205.90318500995636,187.19103568792343,0.94
14/20,12/20,14650,1465000,63.52041983604431,7863.491196155548,211.41625972092152,183.73838897049427,0.9
14/20,13/20,14700,1470000,65.295250415802,7819.525271892548,221.3274829685688,184.29994335770607,0.91
14/20,14/20,14750,1475000,66.59801936149597,7831.512580871582,221.99009930342436,183.52146309614182,0.86
14/20,15/20,14800,1480000,63.8977632522583,7859.826194763184,218.84041395038366,181.4417003840208,0.94
14/20,16/20,14850,1485000,68.27481055259705,7867.0365653038025,244.20963893830776,183.17140290141106,0.85
14/20,17/20,14900,1490000,64.57221817970276,7867.17366027832,217.3353460431099,182.46815195679665,0.9
14/20,18/20,14950,1495000,63.5991849899292,7828.6187534332275,220.24119921028614,181.462283924222,0.99
14/20,19/20,15000,1500000,68.466064453125,7863.847794055939,229.1636348515749,186.34554947912693,0.96
15/20,0/20,15050,1505000,62.89031744003296,7849.369086265564,218.63350526243448,184.0007312297821,0.96
15/20,1/20,15100,1510000,63.43009424209595,7848.982540607452,209.56093771755695,186.07693696022034,0.93
15/20,2/20,15150,1515000,68.17540836334229,7813.001603603363,210.51176316291094,186.45540487766266,0.86
15/20,3/20,15200,1520000,63.52519655227661,7808.49790763855,227.8629273995757,186.38418036699295,0.96
15/20,4/20,15250,1525000,62.52945423126221,7820.283758163452,217.95567499101162,184.2990933060646,0.95
15/20,5/20,15300,1530000,68.29867649078369,7784.631017208099,220.1549850255251,183.1126201748848,0.96
15/20,6/20,15350,1535000,64.111083984375,7766.59476852417,223.46234396100044,183.57732713222504,0.91
15/20,7/20,15400,1540000,67.92063117027283,7792.845680713654,229.74871923029423,182.82507805526257,0.99
15/20,8/20,15450,1545000,68.52927160263062,7750.422585964203,214.1428107097745,182.9489699602127,0.96
15/20,9/20,15500,1550000,65.36978912353516,7716.305076122284,211.92031934857368,183.44311013817787,0.93
15/20,10/20,15550,1555000,68.59060716629028,7703.497271537781,203.42130936682224,181.72234638035297,0.91
15/20,11/20,15600,1560000,67.51240396499634,7689.100076198578,190.44916989654303,184.01048281788826,0.89
15/20,12/20,15650,1565000,63.720051527023315,7689.020731925964,229.62172081321478,184.17183928191662,0.94
15/20,13/20,15700,1570000,66.73835587501526,7679.813826560974,215.5954178571701,182.8009358793497,0.92
15/20,14/20,15750,1575000,64.09574270248413,7700.167080402374,215.03164284676313,182.01659554243088,0.96
15/20,15/20,15800,1580000,63.3181369304657,7688.738816738129,196.76500607281923,180.2393353432417,0.95
15/20,16/20,15850,1585000,66.98832941055298,7725.847218990326,201.60108149051666,182.44112014770508,0.95
15/20,17/20,15900,1590000,63.10010766983032,7674.540628910065,203.02921401709318,179.36350502073765,0.96
15/20,18/20,15950,1595000,64.023934841156,7671.858083248138,204.33994774520397,180.68112196028233,0.93
15/20,19/20,16000,1600000,68.95440030097961,7722.1388120651245,177.24540701135993,183.84733906388283,0.93
16/20,0/20,16050,1605000,62.3810920715332,7701.837974071503,210.31580040603876,180.4846825003624,0.95
16/20,1/20,16100,1610000,62.925331592559814,7674.946056842804,196.86781325563788,181.1511990725994,0.92
16/20,2/20,16150,1615000,66.63506484031677,7676.56237077713,197.27764651924372,181.5169529467821,1.0
16/20,3/20,16200,1620000,61.830227851867676,7646.782706737518,190.49920350685716,179.52696985006332,0.93
16/20,4/20,16250,1625000,63.93843221664429,7675.133163928986,202.86673219129443,178.43415865302086,0.97
16/20,5/20,16300,1630000,65.66408109664917,7638.90109872818,201.62269317358732,181.8351008594036,0.99
16/20,6/20,16350,1635000,63.20438051223755,7632.053493976593,182.79312651976943,179.73206958174706,0.97
16/20,7/20,16400,1640000,65.54966855049133,7653.574449062347,200.62714464962482,179.03447423875332,0.94
16/20,8/20,16450,1645000,64.73069548606873,7667.798516750336,181.13549894094467,178.13562485575676,0.97
16/20,9/20,16500,1650000,63.019875288009644,7668.8959283828735,194.55604214593768,180.45889735221863,0.96
16/20,10/20,16550,1655000,66.61875486373901,7691.5256633758545,193.03890439867973,180.73111113905907,0.97
16/20,11/20,16600,1660000,63.95147085189819,7650.780652999878,198.98449554294348,177.44147531688213,0.98
16/20,12/20,16650,1665000,62.8324933052063,7691.958859920502,199.5038802176714,178.334178596735,0.95
16/20,13/20,16700,1670000,67.62191081047058,7671.1756591796875,211.48912718892097,175.18954572081566,0.91
16/20,14/20,16750,1675000,63.0070264339447,7672.20054769516,185.21009491756558,177.99758249521255,0.93
16/20,15/20,16800,1680000,63.31799674034119,7691.380414962769,173.9203884638846,177.98158603906631,0.96
16/20,16/20,16850,1685000,67.6335437297821,7705.182792186737,183.3750017657876,178.71748033165932,0.85
16/20,17/20,16900,1690000,63.82780385017395,7630.687777042389,183.0554714202881,180.83938337862492,0.84
16/20,18/20,16950,1695000,64.27177691459656,7634.479113101959,197.24948507919908,178.37492004036903,0.89
16/20,19/20,17000,1700000,67.92473435401917,7641.0511293411255,192.47430485486984,179.80920997262,0.89
17/20,0/20,17050,1705000,63.10208606719971,7622.844833850861,202.0974776148796,179.46760043501854,0.81
17/20,1/20,17100,1710000,65.83646869659424,7621.443650722504,183.77192854136229,179.3224146515131,0.72
17/20,2/20,17150,1715000,69.18572688102722,7654.9314975738525,184.3421073257923,177.53540281951427,0.63
17/20,3/20,17200,1720000,63.80136680603027,7573.542984008789,193.02316841483116,178.7716691493988,0.83
17/20,4/20,17250,1725000,68.22660255432129,7554.033618450165,186.9325737170875,178.76648128032684,0.68
17/20,5/20,17300,1730000,68.71531414985657,7512.432031154633,217.21783881634474,180.11025346815586,0.63
17/20,6/20,17350,1735000,66.87953066825867,7485.353775024414,209.31344294548035,179.81110534071922,0.56
17/20,7/20,17400,1740000,72.46955156326294,7488.5795040130615,224.26758056133986,177.81786635518074,0.51
17/20,8/20,17450,1745000,67.85842943191528,7495.911926269531,220.53146938234568,180.1630747616291,0.36
17/20,9/20,17500,1750000,67.97370457649231,7456.701452732086,210.292147859931,180.180424451828,0.4
17/20,10/20,17550,1755000,69.62294840812683,7437.124388694763,214.9544527158141,179.22381407022476,0.33
17/20,11/20,17600,1760000,62.99497151374817,7447.527373313904,210.27848123013973,177.27211679518223,0.38
17/20,12/20,17650,1765000,67.97829818725586,7410.455565452576,216.90987186133862,177.33627216517925,0.29
17/20,13/20,17700,1770000,64.51919078826904,7381.342619419098,223.743946634233,177.18406969308853,0.25
17/20,14/20,17750,1775000,62.3645977973938,7348.191748142242,219.89401500672102,181.23521929979324,0.19
17/20,15/20,17800,1780000,70.40031409263611,7271.532769680023,219.3098981976509,181.26955665647984,0.21
17/20,16/20,17850,1785000,67.26476311683655,7275.16094827652,216.77562008798122,181.71241809427738,0.18
17/20,17/20,17900,1790000,66.13273406028748,7281.342975139618,225.50475351512432,176.7563380599022,0.19
17/20,18/20,17950,1795000,69.9171531200409,7296.197957038879,206.0479188337922,175.67257757484913,0.22
17/20,19/20,18000,1800000,65.96188044548035,7283.592315196991,198.4324057251215,175.4252357929945,0.25
18/20,0/20,18050,1805000,66.42084288597107,7282.620886325836,189.3566055893898,174.97613313794136,0.22
18/20,1/20,18100,1810000,69.30800652503967,7311.774781227112,190.46207127720118,173.83711224794388,0.23
18/20,2/20,18150,1815000,64.70534586906433,7317.039661884308,193.8206788599491,174.23687782883644,0.32
18/20,3/20,18200,1820000,68.82815456390381,7325.869626522064,218.0087730884552,173.92484018206596,0.45
18/20,4/20,18250,1825000,66.64736080169678,7349.620771408081,188.4947263970971,173.5930102467537,0.31
18/20,5/20,18300,1830000,62.455140352249146,7382.141911029816,197.20492098480463,173.60608768463135,0.48
18/20,6/20,18350,1835000,69.54962921142578,7386.314301967621,164.63235577568412,173.90713562071323,0.54
18/20,7/20,18400,1840000,64.50388741493225,7406.654947280884,180.64441321790218,174.7419018149376,0.49
18/20,8/20,18450,1845000,64.84250092506409,7442.067048072815,183.69512109830976,174.33439455926418,0.52
18/20,9/20,18500,1850000,69.8343939781189,7460.357534408569,164.53269517421722,174.19577719271183,0.6
18/20,10/20,18550,1855000,64.91126322746277,7438.779095649719,190.7419805712998,174.78943268954754,0.56
18/20,11/20,18600,1860000,66.98144316673279,7446.431444644928,191.2737141251564,175.0891522616148,0.75
18/20,12/20,18650,1865000,68.40167760848999,7472.492010116577,180.491575691849,173.590398311615,0.73
18/20,13/20,18700,1870000,63.92803382873535,7460.518704414368,195.68958680331707,174.3953000307083,0.75
18/20,14/20,18750,1875000,67.23460912704468,7443.299869060516,182.8451155871153,176.6164889037609,0.75
18/20,15/20,18800,1880000,64.3546392917633,7496.161025047302,183.54176473990083,173.91458116471767,0.85
18/20,16/20,18850,1885000,63.99572277069092,7467.288591861725,180.82439198344946,173.4822787642479,0.83
18/20,17/20,18900,1890000,68.9935257434845,7477.853819847107,190.04531599208713,175.15885138511658,0.88
18/20,18/20,18950,1895000,64.52609634399414,7467.197064399719,179.60524477437139,174.28002494573593,0.9
18/20,19/20,19000,1900000,64.84192180633545,7483.104648113251,181.65285329520702,174.66860441863537,0.89
19/20,0/20,19050,1905000,69.82953095436096,7474.96285533905,172.14698976278305,176.60752975940704,0.95
19/20,1/20,19100,1910000,63.37508821487427,7440.56144618988,181.8024681136012,174.2871294170618,0.91
19/20,2/20,19150,1915000,65.62399911880493,7474.156406402588,180.63980029523373,175.15574450790882,0.95
19/20,3/20,19200,1920000,68.7304995059967,7508.211119651794,179.94285472482443,175.56602075695992,0.97
19/20,4/20,19250,1925000,63.727208852767944,7514.310062408447,188.15796541050076,176.41082590818405,0.99
19/20,5/20,19300,1930000,65.00732493400574,7482.301396369934,167.82639262452722,177.83759234845638,0.96
19/20,6/20,19350,1935000,64.73823714256287,7480.3349895477295,183.82618102058768,176.00523707270622,0.96
19/20,7/20,19400,1940000,61.46293807029724,7463.907523155212,183.6692821457982,177.83442586660385,0.96
19/20,8/20,19450,1945000,66.6491322517395,7426.33987903595,198.05250084772706,173.87376108765602,0.95
19/20,9/20,19500,1950000,63.644063234329224,7410.806165218353,171.83931164443493,174.39964190125465,0.94
19/20,10/20,19550,1955000,62.54825139045715,7446.664110183716,172.9815363958478,176.18335135281086,0.96
19/20,11/20,19600,1960000,67.41839957237244,7454.875864982605,181.5275551378727,176.17761121690273,0.95
19/20,12/20,19650,1965000,62.81026530265808,7400.836123466492,179.32534260302782,174.70944069325924,0.98
19/20,13/20,19700,1970000,63.11276388168335,7434.445865154266,183.18669044598937,175.18628123402596,0.98
19/20,14/20,19750,1975000,66.94396376609802,7430.9622621536255,159.82385978847742,177.08027410507202,0.95
19/20,15/20,19800,1980000,61.923415660858154,7416.408976078033,172.96899996697903,176.35584780573845,0.96
19/20,16/20,19850,1985000,61.4075813293457,7455.200300216675,171.81666610389948,175.8380433768034,0.98
19/20,17/20,19900,1990000,66.4711365699768,7455.274296283722,177.52676870673895,172.0255909562111,0.97
19/20,18/20,19950,1995000,61.72207546234131,7432.67236995697,174.56530224904418,175.2378954589367,0.96
19/20,19/20,20000,2000000,62.50760102272034,7443.676875114441,171.29387445375323,176.43269361555576,0.98
