Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
9/20,15/20,9800,980000,78.01455235481262,175.0624472051859,7553.994657993317,273.46369344741106,0.9
9/20,16/20,9850,985000,77.48741698265076,174.00628271698952,7527.663889884949,301.1014867350459,0.9
9/20,17/20,9900,990000,78.04066920280457,176.0001491755247,7535.27831029892,273.7553425952792,0.8
9/20,18/20,9950,995000,78.69970440864563,178.70549094676971,7526.37539100647,279.1277301311493,0.79
9/20,19/20,10000,1000000,76.70137357711792,178.29332035779953,7505.188141345978,262.22627624869347,0.9
10/20,0/20,10050,1005000,78.96692276000977,176.79253999888897,7497.804576873779,300.1320225894451,0.87
10/20,1/20,10100,1010000,79.71767234802246,173.62577985227108,7467.492800235748,269.0348186120391,0.77
10/20,2/20,10150,1015000,78.51425552368164,173.22636429965496,7492.009915828705,286.1819463223219,0.87
10/20,3/20,10200,1020000,79.57374978065491,175.98118935525417,7505.856258392334,262.3434871509671,0.92
10/20,4/20,10250,1025000,78.26594805717468,175.46981798112392,7524.831033229828,270.48585867881775,0.87
10/20,5/20,10300,1030000,78.79377007484436,172.81252746284008,7480.8482847213745,264.14057890325785,0.84
10/20,6/20,10350,1035000,79.89155411720276,174.84700049459934,7508.315723896027,257.6721316128969,0.9
10/20,7/20,10400,1040000,77.4705536365509,175.93447387218475,7515.448645114899,279.3356269299984,0.92
10/20,8/20,10450,1045000,78.29519653320312,176.36868539452553,7517.6889815330505,268.91798786073923,0.98
10/20,9/20,10500,1050000,78.35355377197266,177.0159400254488,7486.227704524994,246.232404820621,0.92
10/20,10/20,10550,1055000,78.11042428016663,179.4971868097782,7486.462877750397,270.82039960473776,0.95
10/20,11/20,10600,1060000,77.88093543052673,178.95288352668285,7511.097198009491,255.73649338632822,0.88
10/20,12/20,10650,1065000,78.53462934494019,177.409263163805,7469.841513633728,268.10391265898943,0.91
10/20,13/20,10700,1070000,78.25228691101074,176.49532459676266,7487.573090553284,274.09303053468466,0.96
10/20,14/20,10750,1075000,77.09428215026855,176.5272159576416,7494.744559764862,267.2398540377617,0.85
10/20,15/20,10800,1080000,79.17956399917603,180.07064533233643,7511.192533969879,270.87367759644985,0.91
10/20,16/20,10850,1085000,78.07298946380615,178.89668034017086,7503.659866333008,261.8032438904047,0.92
10/20,17/20,10900,1090000,77.601877450943,176.5954268872738,7507.110173225403,243.49169346690178,0.91
10/20,18/20,10950,1095000,77.58261132240295,175.6404054015875,7519.008450508118,259.9761037826538,0.92
10/20,19/20,11000,1100000,81.57122015953064,175.79707039892673,7534.4318561553955,276.7927170023322,0.88
11/20,0/20,11050,1105000,80.87495970726013,173.74294959008694,7573.78782081604,275.73047994822264,0.91
11/20,1/20,11100,1110000,82.67518258094788,176.070421397686,7590.177982807159,262.19490288197994,0.94
11/20,2/20,11150,1115000,80.25832557678223,177.0735146701336,7602.806391716003,266.70599863678217,0.82
11/20,3/20,11200,1120000,77.64607763290405,178.4684424251318,7594.69558095932,268.17975997179747,0.92
11/20,4/20,11250,1125000,79.03917336463928,174.41232416033745,7647.948367595673,284.101294234395,0.93
11/20,5/20,11300,1130000,78.15127468109131,176.703716263175,7708.697606563568,270.21352564543486,0.86
11/20,6/20,11350,1135000,80.93144416809082,178.05534598231316,7668.679923534393,249.67305958271027,0.89
11/20,7/20,11400,1140000,81.57609844207764,180.66640244424343,7665.113637924194,238.08220018446445,0.98
11/20,8/20,11450,1145000,83.3640558719635,179.87993371486664,7646.26854467392,278.12156196683645,0.96
11/20,9/20,11500,1150000,79.83129477500916,178.10072723031044,7660.140233516693,248.52167892456055,0.92
11/20,10/20,11550,1155000,78.91308164596558,178.9009412676096,7671.319420337677,258.41080897301435,0.94
11/20,11/20,11600,1160000,78.94931387901306,177.53106389939785,7709.307372570038,237.00120164453983,0.96
11/20,12/20,11650,1165000,80.92202043533325,177.43071007728577,7703.218215942383,260.32129484415054,0.87
11/20,13/20,11700,1170000,81.62210321426392,177.27381479740143,7757.9202671051025,276.70175709575415,0.91
11/20,14/20,11750,1175000,81.98162484169006,177.3678556382656,7739.008651733398,250.16894213855267,0.91
11/20,15/20,11800,1180000,82.31190729141235,177.34221468865871,7758.032650470734,278.0658325701952,0.81
11/20,16/20,11850,1185000,83.59129786491394,178.59359346330166,7797.290231704712,241.26709683984518,0.86
11/20,17/20,11900,1190000,81.49970817565918,181.17877830564976,7776.07949590683,251.75820431113243,0.94
11/20,18/20,11950,1195000,79.40628910064697,178.82701364159584,7788.557502746582,252.82030282914639,0.96
11/20,19/20,12000,1200000,78.89237475395203,179.31886269152164,7777.270893573761,249.84888111799955,0.91
12/20,0/20,12050,1205000,79.11051416397095,178.4596465677023,7772.138719081879,222.27660454064608,0.92
12/20,1/20,12100,1210000,78.79123449325562,178.48295430839062,7789.1467089653015,234.61415062099695,0.98
12/20,2/20,12150,1215000,78.46998310089111,178.62451036274433,7824.80652141571,243.10743774473667,0.93
12/20,3/20,12200,1220000,78.62946486473083,179.41260139644146,7825.435472488403,245.62498934566975,0.96
12/20,4/20,12250,1225000,79.07163262367249,180.9613340497017,7830.707269191742,256.527765609324,0.96
12/20,5/20,12300,1230000,77.69133925437927,179.00347512960434,7804.861080646515,256.0842204093933,0.87
12/20,6/20,12350,1235000,78.04900813102722,178.89928069710732,7840.659981250763,228.501748226583,0.96
12/20,7/20,12400,1240000,78.55651664733887,177.4648125320673,7839.694409370422,238.05886113643646,1.0
12/20,8/20,12450,1245000,79.23470401763916,176.65097311139107,7874.40162563324,219.66373036801815,0.89
12/20,9/20,12500,1250000,78.09455847740173,176.89940053224564,7844.328683853149,215.95802877098322,0.94
12/20,10/20,12550,1255000,77.76614117622375,178.53422406315804,7885.5542640686035,224.15801878273487,0.95
12/20,11/20,12600,1260000,77.91274738311768,179.88501484692097,7877.060501098633,236.218853212893,0.93
12/20,12/20,12650,1265000,78.68604469299316,178.75419913232327,7886.534466266632,230.94695001840591,0.93
12/20,13/20,12700,1270000,78.1700758934021,181.8123491704464,7864.228183269501,241.08142699301243,0.99
12/20,14/20,12750,1275000,78.08885836601257,181.30554050207138,7843.206901073456,240.6332107707858,0.92
12/20,15/20,12800,1280000,77.97895526885986,182.44900147616863,7871.864854812622,216.9858551621437,0.93
12/20,16/20,12850,1285000,78.87779664993286,179.34773552417755,7866.541175842285,239.80970800668,0.93
12/20,17/20,12900,1290000,78.09800410270691,180.5137636512518,7900.473854541779,233.31720206141472,0.92
12/20,18/20,12950,1295000,78.61939072608948,179.74411728978157,7876.5414271354675,241.49115931987762,0.92
12/20,19/20,13000,1300000,79.63463163375854,178.81455601751804,7856.14483833313,240.67181848734617,0.95
13/20,0/20,13050,1305000,78.51387238502502,178.56712386012077,7894.114853382111,232.6382593885064,0.93
13/20,1/20,13100,1310000,78.30824685096741,178.12315337359905,7841.066239356995,238.47463462501764,0.93
13/20,2/20,13150,1315000,80.99232316017151,178.51327760517597,7855.096811294556,231.2978803962469,0.95
13/20,3/20,13200,1320000,77.9250214099884,179.86966966092587,7845.623697757721,231.07577443867922,0.95
13/20,4/20,13250,1325000,79.95228672027588,178.9894838631153,7873.29184627533,227.5160108357668,0.93
13/20,5/20,13300,1330000,78.71806979179382,178.24218678474426,7854.594084739685,218.85730540007353,0.96
13/20,6/20,13350,1335000,80.33442902565002,180.6537508368492,7866.966045856476,229.42046841979027,0.8
13/20,7/20,13400,1340000,77.37525987625122,179.6352177709341,7894.433656692505,221.22448160499334,0.85
13/20,8/20,13450,1345000,77.7287220954895,182.4291320592165,7905.376508712769,236.32656975835562,0.93
13/20,9/20,13500,1350000,78.30756998062134,181.64615905284882,7872.972500324249,233.36253839731216,0.96
13/20,10/20,13550,1355000,80.04978561401367,180.03955405950546,7873.916989803314,197.37949561327696,0.95
13/20,11/20,13600,1360000,78.64828133583069,181.27037738263607,7851.321776866913,223.98734805732965,0.96
13/20,12/20,13650,1365000,78.95887541770935,180.95836010575294,7835.428182601929,216.79910648614168,0.96
