Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
10/20,10/20,10550,1055000,77.88992810249329,92.44032280892134,2455.153577566147,382.58203607052565,0.0
10/20,11/20,10600,1060000,79.27912449836731,92.08798065036535,2452.0027383565903,457.3007303699851,0.0
10/20,12/20,10650,1065000,77.92720317840576,93.75874848663807,2474.988883495331,420.44057393074036,0.0
10/20,13/20,10700,1070000,80.66080331802368,93.13547495752573,2434.956245660782,356.1375682801008,0.0
10/20,14/20,10750,1075000,79.27661347389221,92.95226833969355,2420.4221937656403,384.2475856542587,0.0
10/20,15/20,10800,1080000,79.3141918182373,90.02740645036101,2384.69191300869,370.2688921689987,0.0
10/20,16/20,10850,1085000,80.47187185287476,89.59183057770133,2414.440047979355,356.9272973239422,0.0
10/20,17/20,10900,1090000,81.09250926971436,90.26928114518523,2380.5670617818832,379.7181276753545,0.0
10/20,18/20,10950,1095000,85.28777766227722,91.47071865946054,2373.08158993721,400.6399255618453,0.0
10/20,19/20,11000,1100000,83.6941294670105,92.54320187866688,2349.4808708429337,359.901216045022,0.0
11/20,0/20,11050,1105000,79.26495909690857,91.78958823531866,2313.4497178792953,343.0117522254586,0.0
11/20,1/20,11100,1110000,80.43072271347046,90.65305715799332,2360.7665878534317,387.9272510409355,0.0
11/20,2/20,11150,1115000,82.29116749763489,89.86017575860023,2319.830361366272,358.144316136837,0.0
11/20,3/20,11200,1120000,79.62745761871338,90.9322800040245,2306.111373066902,322.6519234254956,0.0
11/20,4/20,11250,1125000,78.6309461593628,90.4944636002183,2283.9595634937286,331.3808018863201,0.0
11/20,5/20,11300,1130000,80.3752965927124,90.95632658526301,2281.7014039754868,310.35735434293747,0.0
11/20,6/20,11350,1135000,82.06139373779297,91.96745785698295,2272.4757499694824,349.87440506368876,0.0
11/20,7/20,11400,1140000,83.17671608924866,92.28693914413452,2257.3194321393967,364.4925735592842,0.0
11/20,8/20,11450,1145000,79.04275250434875,93.57861641049385,2238.072457551956,333.6853902116418,0.0
11/20,9/20,11500,1150000,80.29723262786865,89.90326034650207,2240.471518278122,338.0393442437053,0.0
11/20,10/20,11550,1155000,78.19010257720947,91.44239453598857,2227.67733502388,320.34806778281927,0.0
11/20,11/20,11600,1160000,80.52891969680786,89.1717609576881,2222.6876252889633,348.35861703008413,0.0
11/20,12/20,11650,1165000,78.03811526298523,86.72626203671098,2196.749010324478,318.5890158340335,0.0
11/20,13/20,11700,1170000,78.7278516292572,85.43683891370893,2224.546958565712,312.36250457167625,0.0
11/20,14/20,11750,1175000,76.66461229324341,87.73831797763705,2199.192839741707,326.38940120488405,0.0
11/20,15/20,11800,1180000,83.88619041442871,88.68111395463347,2221.584409594536,337.39053585380316,0.0
11/20,16/20,11850,1185000,78.95743060112,87.5832224227488,2226.6836593151093,329.66248896718025,0.0
11/20,17/20,11900,1190000,79.84602236747742,86.94167830049992,2222.1761603355408,347.09876258671284,0.0
11/20,18/20,11950,1195000,79.6580400466919,85.55627523735166,2202.304344534874,321.58895391225815,0.0
11/20,19/20,12000,1200000,82.68911933898926,87.12111810594797,2191.7299892902374,345.6221731752157,0.0
12/20,0/20,12050,1205000,78.97853755950928,86.22387808933854,2221.3237525224686,335.35096184164286,0.0
12/20,1/20,12100,1210000,81.3089451789856,85.79229464381933,2200.928635120392,336.21902753412724,0.0
12/20,2/20,12150,1215000,82.70494985580444,84.07158619910479,2199.30963075161,296.20930110663176,0.0
12/20,3/20,12200,1220000,83.56972980499268,84.70148166641593,2208.0276157855988,339.27232929319143,0.0
12/20,4/20,12250,1225000,80.73855352401733,86.70927706360817,2209.3567113876343,357.16058707237244,0.0
12/20,5/20,12300,1230000,82.81276535987854,85.34483107551932,2194.1667811870575,349.8789882361889,0.0
12/20,6/20,12350,1235000,84.19645190238953,85.99834376573563,2216.674187064171,341.0384074524045,0.0
12/20,7/20,12400,1240000,85.51457452774048,88.65337225049734,2186.4162287712097,298.43976283073425,0.0
12/20,8/20,12450,1245000,81.56308197975159,85.66394621878862,2193.795632958412,341.94859859347343,0.0
12/20,9/20,12500,1250000,78.16398000717163,84.79121680185199,2187.5047637224197,341.801115475595,0.0
12/20,10/20,12550,1255000,77.8916232585907,83.10330870747566,2173.3067597150803,295.50852847099304,0.0
12/20,11/20,12600,1260000,84.21891474723816,83.95393628254533,2213.109793782234,327.30208898335695,0.0
12/20,12/20,12650,1265000,85.90639877319336,82.50499257072806,2188.2283810973167,332.3976367637515,0.0
12/20,13/20,12700,1270000,84.53349328041077,80.66080272942781,2228.8985281586647,360.58299853652716,0.0
12/20,14/20,12750,1275000,84.40258359909058,82.69282786920667,2203.4686530828476,356.1847810894251,0.0
12/20,15/20,12800,1280000,85.54519557952881,82.56975251808763,2195.834629058838,369.773587487638,0.0
12/20,16/20,12850,1285000,81.5811231136322,82.15291403606534,2220.1522932052612,352.5362504944205,0.0
12/20,17/20,12900,1290000,84.74783635139465,80.67967401817441,2249.7424231767654,334.76984049379826,0.0
12/20,18/20,12950,1295000,83.20819282531738,82.9675556793809,2244.1612292528152,315.21015813946724,0.0
12/20,19/20,13000,1300000,83.12974047660828,83.00678135827184,2257.3717992305756,311.82890448719263,0.0
13/20,0/20,13050,1305000,83.58712649345398,83.40375814959407,2237.8731154203415,302.10364685207605,0.0
13/20,1/20,13100,1310000,84.62233757972717,82.16579431667924,2223.874007344246,282.45740239322186,0.0
13/20,2/20,13150,1315000,84.63906383514404,81.0642438530922,2249.259119749069,314.67669562995434,0.0
13/20,3/20,13200,1320000,85.52083992958069,81.93829970061779,2244.5342539548874,338.26824168115854,0.0
13/20,4/20,13250,1325000,81.32243466377258,83.5776038095355,2221.1134110689163,345.38116949796677,0.0
13/20,5/20,13300,1330000,81.46284461021423,81.53119381889701,2206.9127321839333,350.3928400352597,0.0
13/20,6/20,13350,1335000,83.51441812515259,79.9276795014739,2226.019523024559,310.6659561172128,0.0
13/20,7/20,13400,1340000,85.62107801437378,84.6934918910265,2226.7125920057297,316.01625180989504,0.0
13/20,8/20,13450,1345000,85.14903783798218,85.78889718651772,2197.125457048416,298.90920674055815,0.0
13/20,9/20,13500,1350000,83.67051386833191,87.69859875738621,2156.459731221199,345.468676649034,0.0
13/20,10/20,13550,1355000,81.91508865356445,86.37573139369488,2132.0799300670624,319.4827131330967,0.0
