Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
11/20,2/20,11150,1115000,69.49411630630493,164.658155053854,5005.860055446625,555.7593161016703,1.0
11/20,3/20,11200,1120000,65.6048276424408,166.04653836786747,5001.070473432541,521.4807274192572,0.95
11/20,4/20,11250,1125000,67.39621257781982,162.60586953163147,4990.839054107666,555.3673906773329,0.99
11/20,5/20,11300,1130000,70.53717350959778,158.80799732357264,4971.434104442596,570.1916420459747,0.99
11/20,6/20,11350,1135000,65.1492509841919,162.91136907041073,4993.25194144249,532.0446071624756,1.0
11/20,7/20,11400,1140000,64.11007642745972,161.72981120646,5022.001319885254,478.8893736600876,0.95
11/20,8/20,11450,1145000,69.9701771736145,160.00475873053074,4988.938425540924,513.3665070980787,1.0
11/20,9/20,11500,1150000,64.46618103981018,160.39431090652943,5014.29408788681,478.575981259346,0.98
11/20,10/20,11550,1155000,65.05919337272644,164.65342944860458,5039.9454090595245,495.5182500779629,0.99
11/20,11/20,11600,1160000,71.04953980445862,165.2603125423193,4998.61620759964,492.57009533047676,0.99
11/20,12/20,11650,1165000,65.28614282608032,161.31574811041355,5014.960877418518,500.5178071260452,0.99
11/20,13/20,11700,1170000,61.77187633514404,159.9598544538021,5044.30646777153,504.89042577147484,0.93
11/20,14/20,11750,1175000,70.59646677970886,162.82798913121223,5045.965148925781,489.789225474,0.99
11/20,15/20,11800,1180000,66.89775586128235,163.1295995861292,5046.368515491486,519.593464717269,0.98
11/20,16/20,11850,1185000,63.40547704696655,162.5227204412222,5034.12894153595,500.3595091998577,0.97
11/20,17/20,11900,1190000,70.24185419082642,161.68554912507534,5074.285449028015,532.7820777595043,0.96
11/20,18/20,11950,1195000,67.89602565765381,162.65218406915665,5054.663123369217,512.2949261218309,1.0
11/20,19/20,12000,1200000,61.53737950325012,161.91679660975933,5078.168984413147,524.7654214650393,0.99
12/20,0/20,12050,1205000,69.93083882331848,162.39355896413326,5033.433256149292,565.6566554158926,0.98
12/20,1/20,12100,1210000,68.64327836036682,163.84813018143177,5024.724604606628,506.1326306015253,0.99
12/20,2/20,12150,1215000,64.27457332611084,161.8922819942236,4984.65056347847,498.49156534671783,0.98
12/20,3/20,12200,1220000,69.09254360198975,162.16125717759132,4964.87122797966,465.02516405284405,0.99
12/20,4/20,12250,1225000,68.28576231002808,163.57511669397354,4936.8939571380615,502.0435238778591,0.96
12/20,5/20,12300,1230000,63.965120792388916,164.4536188095808,4907.348719358444,497.44003139436245,0.95
12/20,6/20,12350,1235000,69.86939287185669,165.64712244272232,4926.7242603302,562.5782320946455,0.96
12/20,7/20,12400,1240000,71.90222072601318,162.12051656842232,4950.644321680069,568.0930862128735,0.98
12/20,8/20,12450,1245000,63.68709588050842,160.60787278413773,4928.638015985489,494.4767893999815,0.98
12/20,9/20,12500,1250000,68.08231925964355,160.2630762308836,4910.204735279083,486.7915419638157,0.99
12/20,10/20,12550,1255000,70.01200199127197,162.16590949892998,4938.017510652542,490.23739491403103,0.92
12/20,11/20,12600,1260000,65.40925931930542,164.07864399254322,4963.518760204315,470.19960398972034,0.98
12/20,12/20,12650,1265000,68.88444566726685,161.74191623926163,4947.698277235031,496.07216353714466,0.97
12/20,13/20,12700,1270000,70.06347346305847,161.30224668979645,4894.599304676056,474.9253183454275,1.0
12/20,14/20,12750,1275000,64.61112427711487,160.3313835412264,4893.8301339149475,460.8418531268835,1.0
12/20,15/20,12800,1280000,68.36705231666565,162.3501705378294,4885.679687261581,451.2187316417694,0.98
12/20,16/20,12850,1285000,71.19517064094543,163.26911295950413,4891.8936104774475,437.9889055043459,1.0
12/20,17/20,12900,1290000,65.6068389415741,162.93240669369698,4914.133977174759,448.788854688406,0.96
12/20,18/20,12950,1295000,70.81858468055725,163.2274223715067,4907.611778974533,458.9558539092541,0.94
12/20,19/20,13000,1300000,72.99157857894897,163.4123184978962,4860.529050588608,480.9634638354182,0.95
