Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
12/20,6/20,12350,1235000,74.18335461616516,249.7541263923049,175.60954724252224,7752.858815193176,0.79
12/20,7/20,12400,1240000,73.29541993141174,266.7272920906544,176.0259975194931,7758.347777366638,0.91
12/20,8/20,12450,1245000,78.73070740699768,278.8799658417702,179.72707940638065,7772.025970458984,0.91
12/20,9/20,12500,1250000,73.12005734443665,249.59423418343067,181.30875347554684,7774.689046382904,0.9
12/20,10/20,12550,1255000,72.83447647094727,276.96105593442917,179.6840192079544,7774.1777238845825,0.82
12/20,11/20,12600,1260000,77.93959474563599,279.3302590250969,180.79113033413887,7804.492784500122,0.82
12/20,12/20,12650,1265000,73.615966796875,279.68945928663015,182.85136127471924,7809.26748752594,0.94
12/20,13/20,12700,1270000,72.79427862167358,262.8356288522482,182.1115653961897,7813.984377384186,0.8
12/20,14/20,12750,1275000,77.45620059967041,260.1319573521614,180.40726052224636,7783.4367752075195,0.91
12/20,15/20,12800,1280000,74.214759349823,277.7025141865015,180.3205887079239,7856.584431171417,0.92
12/20,16/20,12850,1285000,72.06783652305603,251.1222707182169,181.9124834239483,7810.842910766602,0.98
12/20,17/20,12900,1290000,78.54616189002991,266.7886404916644,181.89135359227657,7842.762215137482,0.9
12/20,18/20,12950,1295000,71.72876214981079,273.42716608941555,183.24123494327068,7838.0933842659,0.93
12/20,19/20,13000,1300000,74.74938726425171,252.1898515895009,184.1417852193117,7831.882999420166,0.88
13/20,0/20,13050,1305000,76.83727383613586,248.5868858024478,182.89186945557594,7836.059623241425,0.91
13/20,1/20,13100,1310000,72.46450757980347,248.19135946780443,184.4161707907915,7806.301856040955,0.91
13/20,2/20,13150,1315000,74.76340842247009,253.44354661554098,182.19033592939377,7838.609127998352,0.84
13/20,3/20,13200,1320000,78.76938247680664,263.34660725295544,179.33382035791874,7799.651308059692,0.9
13/20,4/20,13250,1325000,75.93203616142273,256.73433005809784,178.30404202640057,7836.854927062988,0.95
13/20,5/20,13300,1330000,77.69788360595703,242.07099527865648,183.26249147951603,7834.10204410553,0.93
13/20,6/20,13350,1335000,76.06843781471252,284.0999847576022,183.02795380353928,7850.279304981232,0.95
13/20,7/20,13400,1340000,73.57617020606995,261.61233308911324,181.143641397357,7839.765099525452,0.9
13/20,8/20,13450,1345000,79.68741774559021,247.63274567574263,181.87408293783665,7830.86953163147,0.93
13/20,9/20,13500,1350000,73.48473620414734,234.78681085258722,182.95523515343666,7825.872655391693,0.92
13/20,10/20,13550,1355000,71.88940405845642,234.7302100509405,183.40439648926258,7827.642863750458,0.81
13/20,11/20,13600,1360000,76.35219764709473,263.18643843382597,183.01129445433617,7833.307815551758,0.94
13/20,12/20,13650,1365000,73.46598744392395,234.9189759194851,181.6491436958313,7818.309863090515,0.82
