Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
11/20,7/20,11400,1140000,63.01928472518921,277.01583094894886,181.1253760010004,7671.117097854614,0.9
11/20,8/20,11450,1145000,66.22780275344849,294.49648055434227,181.09337274730206,7713.218084335327,0.79
11/20,9/20,11500,1150000,67.37214994430542,295.5579217746854,180.69464905560017,7711.78026342392,0.88
11/20,10/20,11550,1155000,64.71026468276978,275.07389245182276,180.22587025165558,7743.792574882507,0.88
11/20,11/20,11600,1160000,68.45505094528198,279.0883045643568,181.66627484560013,7770.766418457031,0.92
11/20,12/20,11650,1165000,64.3262403011322,293.9437553733587,182.83367316424847,7763.412912845612,0.89
11/20,13/20,11700,1170000,63.01729202270508,283.3350567892194,184.38167969882488,7745.032475471497,0.9
11/20,14/20,11750,1175000,68.69152283668518,276.6606277227402,186.23542200028896,7737.76731967926,0.85
11/20,15/20,11800,1180000,65.43271136283875,291.0005913451314,183.4060403853655,7762.527988910675,0.92
11/20,16/20,11850,1185000,64.03509306907654,274.9384945780039,183.32079827785492,7806.513827800751,0.89
11/20,17/20,11900,1190000,70.67323780059814,265.0378810688853,183.26269195973873,7790.368105888367,0.86
11/20,18/20,11950,1195000,64.10875153541565,266.36372543126345,183.05619014799595,7816.224693775177,0.92
11/20,19/20,12000,1200000,66.14119029045105,246.5187586247921,179.48719890415668,7795.903810501099,0.84
12/20,0/20,12050,1205000,69.73633694648743,288.95256144553423,181.66298660635948,7819.22345161438,0.92
12/20,1/20,12100,1210000,63.64713001251221,273.3582113608718,182.80507390201092,7847.934502124786,0.83
12/20,2/20,12150,1215000,68.0251133441925,266.4701622277498,182.5354127138853,7866.712248802185,0.94
12/20,3/20,12200,1220000,66.18985843658447,285.6745325103402,183.05021476745605,7870.927849769592,0.92
12/20,4/20,12250,1225000,64.70951890945435,282.07482431828976,184.01087403297424,7903.901963710785,0.9
12/20,5/20,12300,1230000,68.87660145759583,268.0570082589984,180.12371672689915,7900.450002670288,0.91
12/20,6/20,12350,1235000,65.7343955039978,268.612365886569,180.01241846382618,7887.381830215454,0.9
