Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
9/20,4/20,9250,925000,66.4810221195221,169.03116163611412,5154.4219036102295,643.0383081287146,0.95
9/20,5/20,9300,930000,66.04718089103699,168.96965466439724,5177.5450963974,659.358934700489,0.95
9/20,6/20,9350,935000,72.85894680023193,169.6120504140854,5151.556927919388,611.5982362478971,0.97
9/20,7/20,9400,940000,68.62613558769226,168.3515186458826,5142.580340623856,631.3857450336218,0.97
9/20,8/20,9450,945000,65.95606517791748,169.95651945471764,5107.683307886124,633.7768383175135,0.98
9/20,9/20,9500,950000,65.35350251197815,171.94791613519192,5109.503431558609,631.7020050436258,0.96
9/20,10/20,9550,955000,71.11841297149658,169.7049128562212,5074.5218777656555,614.4887700676918,0.96
9/20,11/20,9600,960000,65.12315225601196,173.39210736751556,5079.473571062088,639.9356400370598,0.98
9/20,12/20,9650,965000,65.9953293800354,175.07047672569752,5058.489685058594,680.7421028614044,0.96
9/20,13/20,9700,970000,69.99781203269958,166.81640228629112,5063.351306915283,677.1976702064276,0.98
9/20,14/20,9750,975000,68.60163807868958,164.2802835404873,5061.088649272919,630.4923316687346,0.91
9/20,15/20,9800,980000,65.98964023590088,167.71910172700882,5078.136704921722,620.8107320517302,0.98
9/20,16/20,9850,985000,66.75560474395752,168.95017471909523,5075.636590957642,572.2371162325144,0.95
9/20,17/20,9900,990000,69.66286993026733,167.55054235458374,5076.971385717392,624.9109222888947,0.92
9/20,18/20,9950,995000,69.64880180358887,167.60967588424683,5077.678610801697,624.9903494864702,0.98
9/20,19/20,10000,1000000,70.61645746231079,166.88625060021877,5063.681354522705,576.8056189268827,0.97
10/20,0/20,10050,1005000,71.78057098388672,164.31047205626965,5082.013666391373,589.0292433947325,0.96
10/20,1/20,10100,1010000,71.82832932472229,169.97002677619457,5072.993738412857,620.1460382193327,0.99
10/20,2/20,10150,1015000,72.75428867340088,170.2335055321455,5064.326225042343,611.0148848742247,0.98
10/20,3/20,10200,1020000,71.18053364753723,164.11436606943607,5034.12630033493,614.3664672970772,0.98
10/20,4/20,10250,1025000,70.97979760169983,167.97190596163273,5020.7339453697205,615.6692576557398,0.98
10/20,5/20,10300,1030000,70.78989458084106,168.75186155736446,5047.818532943726,592.0500013381243,0.97
10/20,6/20,10350,1035000,69.23260545730591,168.15205700695515,5036.578714132309,598.7475929707289,0.97
10/20,7/20,10400,1040000,70.25322079658508,166.8587715178728,5050.353229045868,641.3487115800381,0.92
10/20,8/20,10450,1045000,72.38154602050781,167.78215724229813,5049.42112827301,553.2044131755829,0.98
10/20,9/20,10500,1050000,72.48577928543091,170.32633954286575,5001.18208026886,600.9423941224813,0.99
10/20,10/20,10550,1055000,73.66923594474792,167.20014157891273,5029.6618909835815,617.6156418919563,0.95
10/20,11/20,10600,1060000,73.2323694229126,168.1474565267563,5067.389618396759,608.3824190944433,0.98
10/20,12/20,10650,1065000,73.37579202651978,168.49094606935978,5063.646542787552,544.8161613196135,0.98
10/20,13/20,10700,1070000,74.89100432395935,169.38012297451496,5096.154362678528,591.104688078165,0.99
10/20,14/20,10750,1075000,70.66050410270691,170.8161360770464,5096.4180788993835,584.2429610937834,0.99
10/20,15/20,10800,1080000,70.46400189399719,167.5010674893856,5110.7953181266785,639.3372757732868,0.99
10/20,16/20,10850,1085000,70.20574402809143,167.9304855465889,5134.885555267334,654.5318328589201,0.97
10/20,17/20,10900,1090000,68.6706964969635,165.2467823177576,5112.864087104797,591.1520891189575,1.0
10/20,18/20,10950,1095000,70.74984622001648,168.794071495533,5107.68324136734,606.9150695949793,0.96
10/20,19/20,11000,1100000,70.27841091156006,167.02514474093914,5091.46467924118,645.6947034448385,0.99
11/20,0/20,11050,1105000,70.7063376903534,166.83479599654675,5100.263769626617,628.6920287907124,0.97
11/20,1/20,11100,1110000,70.73445391654968,171.75111819803715,5051.59425163269,614.7740624845028,1.0
11/20,2/20,11150,1115000,71.25075936317444,168.51214580237865,5040.8329973220825,568.3700729161501,0.94
