Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
8/20,17/20,8900,890000,78.46891069412231,7443.8981676101685,352.9775810614228,174.35444332659245,0.8
8/20,18/20,8950,895000,78.20463156700134,7454.263321876526,347.2609897479415,175.3739665299654,0.8
8/20,19/20,9000,900000,77.62645101547241,7452.399549007416,360.2637507840991,173.43933281302452,0.71
9/20,0/20,9050,905000,77.86112785339355,7475.613872528076,363.4492793083191,173.17177334427834,0.82
9/20,1/20,9100,910000,77.59241247177124,7449.188372135162,327.87221463769674,175.31474953889847,0.78
9/20,2/20,9150,915000,78.10830569267273,7477.9523820877075,324.86780596524477,173.3500076085329,0.69
9/20,3/20,9200,920000,78.61540794372559,7473.755126953125,397.8926040828228,171.49992768466473,0.87
9/20,4/20,9250,925000,77.94792580604553,7426.400213241577,352.9364592060447,174.47809746861458,0.62
9/20,5/20,9300,930000,78.49436950683594,7477.331835746765,356.3699782118201,173.85767371952534,0.81
9/20,6/20,9350,935000,78.45014333724976,7514.460748672485,375.05296374857426,173.48556849360466,0.8
9/20,7/20,9400,940000,78.84030175209045,7491.518656253815,372.1014032587409,176.3460684120655,0.78
9/20,8/20,9450,945000,79.4655282497406,7505.76034450531,347.7639411389828,176.7946407198906,0.87
9/20,9/20,9500,950000,78.58586049079895,7519.0336055755615,359.3269598633051,174.90923638641834,0.79
9/20,10/20,9550,955000,78.71002769470215,7520.371289253235,345.7249840721488,174.1287879049778,0.84
9/20,11/20,9600,960000,77.80983877182007,7544.101779460907,338.0527541562915,174.32635985314846,0.82
9/20,12/20,9650,965000,79.36596989631653,7565.12876701355,367.7192457392812,172.22875402867794,0.7
9/20,13/20,9700,970000,78.61123991012573,7556.3357610702515,350.06027802824974,172.59146684408188,0.82
9/20,14/20,9750,975000,78.25769996643066,7562.859028816223,333.7619921937585,173.02686052024364,0.72
9/20,15/20,9800,980000,78.13171172142029,7530.479224205017,308.9071587175131,174.60087537765503,0.85
9/20,16/20,9850,985000,79.57812118530273,7556.6496415138245,370.6389540657401,174.04685777425766,0.84
9/20,17/20,9900,990000,79.82472491264343,7555.934064388275,353.442548148334,175.45124547183514,0.7
9/20,18/20,9950,995000,79.77993535995483,7555.713535308838,358.32668901234865,174.81749480962753,0.83
9/20,19/20,10000,1000000,78.36393618583679,7507.419638633728,338.7606833130121,175.58934158086777,0.78
10/20,0/20,10050,1005000,78.73925542831421,7521.749137401581,346.72455252707005,176.1017687767744,0.89
10/20,1/20,10100,1010000,77.48292565345764,7536.602093696594,342.7430818900466,175.84753596782684,0.73
10/20,2/20,10150,1015000,79.80557823181152,7521.6564412117,342.1762306019664,175.19257473945618,0.86
10/20,3/20,10200,1020000,79.76232028007507,7552.838397502899,337.22888826578856,173.80233244597912,0.88
10/20,4/20,10250,1025000,79.13056206703186,7542.734544277191,359.6798589453101,174.87478336691856,0.79
10/20,5/20,10300,1030000,80.44612050056458,7534.686651706696,366.97956508398056,174.46909061074257,0.84
10/20,6/20,10350,1035000,80.481516122818,7545.316301822662,347.05722764134407,176.58699943125248,0.92
10/20,7/20,10400,1040000,78.6419939994812,7537.440416812897,337.1921639069915,176.1568813174963,0.73
10/20,8/20,10450,1045000,79.49095749855042,7536.269872188568,334.55991084873676,177.5102113634348,0.72
10/20,9/20,10500,1050000,77.48585534095764,7510.35341835022,320.7484484538436,178.89452062547207,0.81
10/20,10/20,10550,1055000,80.20860147476196,7531.028337478638,327.974430732429,177.92174907028675,0.8
10/20,11/20,10600,1060000,77.85691237449646,7564.629292488098,325.7340005636215,174.80210165679455,0.8
10/20,12/20,10650,1065000,80.98745369911194,7591.380125999451,320.6068872064352,174.23098672926426,0.78
10/20,13/20,10700,1070000,80.14098358154297,7607.171168804169,339.4637663811445,177.38028080761433,0.81
10/20,14/20,10750,1075000,80.3660626411438,7658.127460479736,285.70001451671124,176.26887360215187,0.88
10/20,15/20,10800,1080000,80.2208993434906,7641.078935623169,359.8782088905573,175.15940349549055,0.84
10/20,16/20,10850,1085000,78.33538317680359,7659.958320617676,316.5774422734976,177.6201120764017,0.82
10/20,17/20,10900,1090000,77.67859697341919,7674.871215343475,317.1355995684862,173.41633769869804,0.87
10/20,18/20,10950,1095000,77.85571551322937,7684.7950963974,339.2355784550309,176.97339490056038,0.91
10/20,19/20,11000,1100000,77.25913596153259,7690.360524177551,321.4718637317419,177.58681492507458,0.87
11/20,0/20,11050,1105000,79.04014801979065,7695.355911254883,308.120413698256,179.42835311591625,0.86
11/20,1/20,11100,1110000,80.01210236549377,7670.793395519257,295.52187022566795,180.21860641241074,0.87
11/20,2/20,11150,1115000,79.56348466873169,7674.385473251343,316.47311275452375,177.3702027052641,0.9
11/20,3/20,11200,1120000,81.3473813533783,7703.722289085388,315.5195556357503,178.58371782302856,0.89
11/20,4/20,11250,1125000,80.43979978561401,7712.478927612305,312.2979571595788,178.44093061983585,0.89
11/20,5/20,11300,1130000,80.25263118743896,7692.347955226898,319.4070892110467,178.13109539449215,0.9
